date,GLD,HYG,LQD,QQQ,SPY,TLT,AAPL,MSFT,XOM,JPM,NVDA
2022/6/16,172.69,59.03,92.88,264.63,346.95,96.68,130.06,244.97,91.39,113.43,156.00999
2022/6/17,171.27,59.21,93.07,267.84,347.7,96.99,131.56,247.65,86.12,113.03,158.8
2022/6/21,170.63,59.17,92.13,274.6,356.45,95.34,135.87,253.74,91.48,115.83,165.66
2022/6/22,171.31,59.15,92.8,274.2,355.81,97.97,135.35,253.13,87.86,115.18,163.60001
2022/6/23,170.26,59.58,93.52,278.29,359.29,98.77,138.27,258.86,85.21,113.92,162.25
2022/6/24,170.09,60,93.63,287.82,370.72,97.4,141.66,267.7,86.9,117.32,171.25999
2022/6/27,169.9,59.63,92.77,285.71,369.3,96.57,141.66,264.89,89.03,116.38,168.69
2022/6/28,169.62,58.98,92.74,277.01,361.76,97.02,137.44,256.48,91.5,115.82,159.82001
2022/6/29,169.49,58.89,93.3,277.26,361.46,98.54,139.23,260.26,88.12,115.3,155.42
2022/6/30,168.46,58.86,93.58,273.82,358.52,99.4,136.72,256.83,85.64,112.61,151.59
2022/7/1,168.32,59.42,94.76,275.63,362.32,100.42,138.93,259.58,87.55,114.05,145.23
2022/7/5,164.75,59.36,94.73,280.35,363,101.21,141.56,262.85,84.81,112.62,149.64
2022/7/6,162.14,59.14,94.27,282.14,364.23,99.51,142.92,266.21,83.28,111.89,151.3
2022/7/7,162.23,60.1,94.26,288.18,369.68,98.64,146.35,268.4,85.94,114.72,158.58
2022/7/8,162.3,60.15,94.1,288.54,369.38,97.54,147.04,267.66,86.08,114.36,158.38
2022/7/11,161.43,59.81,94.37,282.38,365.16,99.23,144.87,264.51,85.64,112.86,151.52
2022/7/12,160.83,60.05,94.5,279.64,361.93,99.82,145.86,253.67,84.5,112.97,150.82001
2022/7/13,161.6,59.99,95.21,279.07,360.03,100.96,145.49,252.72,84.84,111.91,151.64
2022/7/14,159.33,59.88,94.61,280.06,359.15,100.14,148.47,254.08,83.14,108,153.72
2022/7/15,159.01,60.64,95.37,285.14,366.01,100.7,150.17,256.72,84.54,112.95,157.62
2022/7/18,159.16,60.05,94.7,282.73,362.99,99.65,147.07,254.25,86.1,111.79,161.00999
2022/7/19,159.54,60.85,94.96,291.43,372.8,99.11,151,259.53,88.27,114.56,169.92
2022/7/20,158.04,61.11,94.86,296.05,375.17,99.37,153.04,262.27,89.24,114.54,178.07001
2022/7/21,160.27,61.84,96.16,300.3,378.99,101.09,155.35,264.84,87.75,115.32,180.5
2022/7/22,160.67,61.76,96.9,295.03,375.48,102.79,154.09,260.36,87.08,114.76,173.19
2022/7/25,160.23,61.74,96.08,293.35,375.93,101.78,152.95,258.83,89.98,115.22,170.24001
2022/7/26,160.04,61.31,96.06,287.59,371.49,101.86,151.6,251.9,89.63,113.42,165.33
2022/7/27,161.67,61.98,96.7,299.74,381.13,101.29,156.79,268.74,91.57,115.24,177.89999
2022/7/28,163.64,62.62,97.51,302.67,385.91,102.1,157.35,276.41,92.64,114.81,179.84
2022/7/29,164.1,62.8,97.74,308.19,391.54,101.82,162.51,280.74,96.93,115.36,181.63
2022/8/1,165.03,62.82,97.93,308,390.38,104.27,161.51,278.01,94.48,114.21,184.41
2022/8/2,164.05,62.53,96.73,307.09,387.8,102.07,160.01,274.82,94.07,112.43,185.25999
2022/8/3,164.45,63.08,97.78,315.45,393.88,103.67,166.13,282.47,91.02,113.61,188.92999
2022/8/4,167.17,63.25,97.94,316.92,393.61,103.64,165.81,283.65,87.19,112.36,192.14999
2022/8/5,165.29,62.92,96.61,314.33,392.95,101.17,165.35,282.91,88.45,115.76,189.89
2022/8/8,166.69,62.98,97,313.32,392.49,102.8,164.87,280.32,88.95,114.35,177.92999
2022/8/9,167.2,62.51,96.56,309.77,390.93,102.4,164.92,282.3,90.59,115.38,170.86
2022/8/10,166.78,63.45,97.48,318.42,399.14,101.73,169.24,289.16,91.45,118.39,180.97
2022/8/11,166.34,63.09,96.54,316.61,399.14,99.36,168.49,287.02,93.19,120.14,179.42
2022/8/12,167.87,63.65,97.66,322.78,405.9,100.37,172.1,291.91,94,122.13,187.09
2022/8/15,165.71,63.54,97.59,325.38,407.57,100.28,173.19,293.47,92.32,122.46,190.32001
2022/8/16,165.42,63.24,97.21,324.62,408.37,100.7,173.03,292.71,91.46,123.63,188.78999
2022/8/17,164.35,62.59,96.3,320.92,405.47,99.65,174.55,291.32,92.2,122.59,183.35001
2022/8/18,163.92,62.68,96.54,321.69,406.65,99.8,174.15,290.17,94.38,121.64,187.73
2022/8/19,162.72,62.05,95.4,315.42,401.19,98.19,171.52,286.15,94.08,118.63,178.49001
2022/8/22,161.64,61.34,94.76,307.12,392.83,97.86,167.57,277.75,94.01,116.67,170.34
2022/8/23,162.77,61.5,94.86,306.86,391.88,97.32,167.23,276.44,98,115.52,171.81
2022/8/24,163.25,61.57,94.58,307.75,393.14,96.61,167.53,275.79,98.58,115.8,172.22
2022/8/25,163.75,62.15,95.55,313.19,398.69,97.96,170.03,278.85,99.09,118.55,179.13
2022/8/26,161.76,61.13,94.98,300.35,385.19,98.69,163.62,268.09,97.87,114.67,162.60001
2022/8/29,161.86,60.89,94.28,297.39,382.64,97.88,161.38,265.23,100.12,114.39,158.00999
2022/8/30,160.51,60.42,94.4,294.08,378.44,98.12,158.91,262.97,96.31,114.41,154.67999
2022/8/31,159.27,60.09,93.41,292.37,375.56,97.18,157.22,261.47,95.59,113.73,150.94
2022/9/1,157.87,60.25,92.84,292.5,376.74,95.4,157.96,260.4,93.87,114.51,139.37
2022/9/2,159.26,60.21,92.91,288.37,372.77,95.94,155.81,256.06,95.59,113.71,136.47
2022/9/6,158.33,60.05,91.65,286.3,371.36,93.57,154.53,253.25,94.95,113.74,134.64999
2022/9/7,159.94,60.92,92.9,292.08,378.03,95.05,155.96,258.09,94.14,115.9,137.14
2022/9/8,158.98,61.18,92.69,293.59,380.51,94.07,154.46,258.52,94.91,118.6,139.89999
2022/9/9,159.82,61.43,92.9,300.01,386.42,94.28,157.37,264.46,96.5,119.17,143.87
2022/9/12,160.63,61.61,92.7,303.58,390.57,93.51,163.43,266.65,97.61,120.58,145.05
2022/9/13,158.54,60.21,92.03,286.93,373.59,93.72,153.84,251.99,95.33,116.39,131.31
2022/9/14,157.93,60.3,92.47,289.21,375.01,94.05,155.31,252.22,97.67,116.12,131.28
2022/9/15,154.98,59.92,92.02,284.39,370.76,93.99,152.37,245.38,94.83,117.87,129.28999
2022/9/16,155.84,60.12,91.81,282.65,367.93,93.2,150.7,244.74,93.21,117.08,131.98
2022/9/19,155.96,60.35,91.96,284.85,370.78,93.42,154.48,244.52,93.2,118.16,133.82001
2022/9/20,155.07,59.73,91.04,282.58,366.52,92.49,156.9,242.45,92.44,115.83,131.75999
2022/9/21,155.79,59.56,91.39,277.52,360.13,94.04,153.72,238.95,90.95,112.49,132.61
2022/9/22,155.7,59.2,90.1,274.11,357.11,91.63,152.74,240.98,90.57,111.21,125.61
2022/9/23,153.01,58.45,89.84,269.64,351.12,92.01,150.43,237.92,85.75,109.14,125.16
2022/9/26,151.23,57.76,88.28,268.53,347.65,90.25,150.77,237.45,83.98,106.79,122.28
2022/9/27,151.54,57.64,86.96,268.64,346.76,87.87,151.76,236.41,85.74,105.85,124.13
2022/9/28,154.69,58.66,88.7,273.98,353.58,90.82,149.84,241.07,88.86,107.99,127.36
2022/9/29,154.66,58.11,88.04,266.08,346.2,90.35,142.48,237.5,88.68,106.16,122.2
2022/9/30,154.67,57.85,87.82,261.57,340.84,89.18,138.2,232.9,87.31,104.5,121.39
2022/10/3,158.43,58.6,89.45,267.71,349.84,90.6,142.45,240.74,91.92,107.73,125.12
2022/10/4,160.7,59.87,89.86,276.12,360.68,90.34,146.1,248.88,95.27,112.77,131.67
2022/10/5,159.81,59.63,89.18,275.98,359.84,89.48,146.4,249.2,99.12,110.39,132.09
2022/10/6,159.63,59.45,88.97,273.8,356.13,88.98,145.43,246.79,102.06,108.14,131.3
2022/10/7,157.88,58.73,88.09,263.37,346.2,88.12,140.09,234.24,101.03,105.98,120.76
2022/10/10,155.48,58.01,87.3,260.74,343.55,86.75,140.42,229.25,98.84,104.99,116.7
2022/10/11,155.16,58.19,87.12,257.16,341.38,87.13,138.98,225.41,98,101.96,115.86
2022/10/12,155.99,58.29,87.01,257.07,340.25,87.56,138.34,225.75,98.43,103.61,115
2022/10/13,154.91,58.42,87.17,263.1,349.23,86.72,142.99,234.24,101.87,109.37,119.6
2022/10/14,152.98,58.23,86.33,255.19,341.27,86.01,138.38,228.56,99.19,111.19,112.27
2022/10/17,153.42,58.95,86.75,263.62,350.04,85.59,142.41,237.53,100.62,115.86,118.88
2022/10/18,153.75,59.36,87.26,265.7,354.16,85.79,143.75,238.5,100.8,118.84,119.67
2022/10/19,151.69,58.79,86.07,264.73,351.65,84.23,143.86,236.48,103.79,116.51,120.51
2022/10/20,151.45,58.47,85.32,263.38,348.7,82.79,143.39,236.15,103.93,116.13,121.94
2022/10/21,154.15,59.03,85.56,269.56,357.17,81.3,147.27,242.12,105.86,122.23,124.66
2022/10/24,153.65,59.07,85.52,272.52,361.54,80.62,149.45,247.25,106.6,122.38,125.99
2022/10/25,154,59.64,86.66,278.16,367.32,82.97,152.34,250.66,105.88,122.7,132.61
2022/10/26,154.98,59.8,87.06,272.01,364.55,84.17,149.35,231.32,107.14,124.11,128.96001
2022/10/27,154.74,60.24,87.46,267.06,362.6,85.05,144.8,226.75,107.55,124.6,131.75999
2022/10/28,153.16,60.71,87.64,275.23,371.23,84.46,155.74,235.87,110.7,126.08,138.34
2022/10/31,151.91,59.79,87.17,272.03,368.55,83.86,153.34,232.13,110.81,125.88,134.97
2022/11/1,153.46,60.15,87.79,269.25,366.93,84.64,150.65,228.17,111.91,128.14999,135.42999
2022/11/2,152.39,59.61,87.37,260.02,357.73,84.28,145.03,220.1,109.61,126.97,132.19
2022/11/3,151.81,59.18,87.06,254.94,354.04,83.82,138.88,214.25,111.1,127.2,134.21001
2022/11/4,156.47,59.59,87.23,259.04,359.14,82.41,138.38,221.39,112.31,130.67999,141.56
2022/11/7,155.85,59.58,86.91,261.89,362.57,81.59,138.92,227.87,113.64,131.37,143.00999
2022/11/8,159.45,59.52,87.28,263.8,364.53,82.48,139.5,228.87,114,131.45,146.02
2022/11/9,158.65,58.81,87.05,257.71,357.02,82.76,134.87,224.51,108.9,129.74001,137.75999
2022/11/10,163.48,60.64,89.97,276.73,376.64,85.94,146.87,242.98,110.5,135.08,157.5
2022/11/11,164.56,60.86,90.21,281.83,380.28,85.62,149.7,247.11,113.95,135.3,163.27
2022/11/14,164.92,60.41,89.75,279.36,377.05,85.41,148.28,241.55,113.37,133.91,162.95
2022/11/15,165.5,60.94,91,283.23,380.27,86.8,150.04,241.97,114.13,132.94,166.66
2022/11/16,165.12,60.81,91.78,279.36,377.36,88.69,148.79,241.73,112.91,133.12,159.10001
2022/11/17,163.92,60.55,91.29,278.75,376.21,87.76,150.72,241.68,113.06,132.53999,156.77
2022/11/18,162.79,60.68,91.28,278.76,377.92,87.16,151.29,241.22,112.08,133.84,154.09
2022/11/21,161.88,60.65,91.14,275.89,376.54,87.52,148.01,242.05,110.97,133.05,153.17
2022/11/22,162.07,61.09,91.95,279.86,381.61,88.76,150.18,245.03,114.18,135.03999,160.38
2022/11/23,163.08,61.44,92.88,282.67,384.02,90.31,151.07,247.58,113.61,136.48,165.19
2022/11/25,163.22,61.31,92.97,280.81,383.93,90.01,148.11,247.49,113.21,136.74001,162.7
2022/11/28,161.93,60.67,92.3,276.69,377.8,90.26,144.22,241.76,109.81,134.35001,158.27
2022/11/29,162.73,60.93,91.84,274.6,377.15,89.2,141.17,240.33,110.54,136.56,156.39
2022/11/30,164.81,61.85,92.96,287.11,389.03,89.86,148.03,255.14,111.34,138.17999,169.23
2022/12/1,167.84,62.07,94.12,287.47,388.75,92.73,148.31,254.69,110.8,136.24001,171.35001
2022/12/2,167.26,62.02,94.7,286.32,388.3,93.89,147.81,255.02,109.86,135.16,168.75999
2022/12/5,164.39,61.43,93.89,281.52,381.31,92.58,146.63,250.2,106.85,131.37,166.10001
2022/12/6,164.84,61.21,94.18,275.68,375.82,93.77,142.91,245.12,103.88,131.59,159.87
2022/12/7,166.33,61.55,95.22,274.56,375.18,95.98,140.94,244.37,103.65,131.5,161.2
2022/12/8,166.47,61.6,94.92,277.81,378.12,95.72,142.65,247.4,104.42,132.88,171.69
2022/12/9,167.06,61.6,94.21,276.04,375.29,93.23,142.16,245.42,103.54,132.16,170.00999
2022/12/12,165.68,61.84,94.09,279.5,380.7,93.53,144.49,252.51,106.09,134.21001,175.35001
2022/12/13,168.51,62.48,94.91,282.5,383.59,94.43,145.47,256.92,107.25,134.08,180.72
2022/12/14,168.1,62.12,95,280.41,381.13,94.83,143.21,257.22,106.46,133.41,176.74001
2022/12/15,165.35,61.89,95.08,270.99,371.81,95.2,136.5,249.01,105.44,130.10001,169.52
2022/12/16,166.79,61.56,94.67,268.41,367.42,94.14,134.51,244.69,104.7,129.28999,165.71001
2022/12/19,166.32,61.25,93.72,264.64,364.31,92.56,132.37,240.45,105.17,130.06,162.53999
2022/12/20,169.08,61.09,92.61,264.43,364.8,90.91,132.3,241.8,106.69,130.69,160.85001
2022/12/21,168.8,61.61,93.25,268.27,370.26,91.14,135.45,244.43,108.06,132.16,165.00999
2022/12/22,166.76,61.23,93.22,261.71,364.98,91.12,132.23,238.19,105.88,130.66,153.39
2022/12/23,167.26,61.39,92.93,262.29,367.08,89.79,131.86,238.73,108.68,131.28,152.06
2022/12/27,168.67,60.75,91.74,258.59,365.63,88.01,130.03,236.96,110.19,131.74001,141.21001
2022/12/28,167.91,59.93,91.45,255.17,361.08,87.49,126.04,234.53,108.38,132.46001,140.36
2022/12/29,168.85,60.71,92.1,261.39,367.58,88.49,129.61,241.01,109.2,133.22,146.03
2022/12/30,169.64,60.76,91.52,261.23,366.62,87.5,129.93,239.82,110.3,134.10001,146.14
2023/1/3,171.06,60.87,92.15,259.47,365.07,89.17,125.07,239.58,106.51,135.12,143.14999
2023/1/4,172.67,61.58,92.82,260.7,367.89,90.4,126.36,229.1,106.82,136.38,147.49001
2023/1/5,170.52,61.45,92.75,256.62,363.69,90.77,125.02,222.31,109.21,135.35001,142.64999
2023/1/6,173.71,62.33,94.27,263.71,372.03,92.44,129.62,224.93,110.53,137.94,148.59
2023/1/9,174.1,62.55,94.64,265.41,371.82,92.94,130.15,227.12,108.47,137.37,156.28
2023/1/10,174.74,62.47,94.32,267.66,374.43,91.4,130.73,228.85,110.09,138.60001,159.09
2023/1/11,174.62,62.89,95.13,272.29,379.16,92.88,133.49,235.77,111.37,139.63,160.00999
2023/1/12,176.64,63.24,96.21,273.76,380.54,94.71,133.41,238.51,113.22,139.49001,165.11
2023/1/13,178.76,63.24,95.89,275.65,382.02,93.82,134.76,239.23,113.15,143.00999,168.99001
2023/1/17,177.59,63.03,95.55,276.21,381.32,93.22,135.94,240.35,112.93,140.8,177.02
2023/1/18,177.08,63.1,96.67,272.61,375.3,95.48,135.21,235.81,110.61,136.57001,173.77
2023/1/19,179.89,62.73,96.47,269.94,372.57,94.88,135.27,231.93,111.32,134.75,167.64999
2023/1/20,179.29,62.85,95.96,277.32,379.51,93.34,137.87,240.22,113.35,135.08,178.39
2023/1/23,179.63,62.85,95.69,283.48,384.06,92.9,141.11,242.58,112.76,137.27,191.92999
2023/1/24,180.28,62.89,96.19,282.91,383.65,94.24,142.53,242.04,113.81,138.45,192.64999
2023/1/25,181.11,62.88,96.23,282.28,383.79,94.46,141.86,240.61,113.21,139.12,193.23
2023/1/26,179.47,63.04,96.2,287.78,388.01,94.03,143.96,248,117.76,139.98,198.02
2023/1/27,179.22,62.85,95.92,290.65,388.9,93.79,145.93,248.16,115.61,140.32001,203.64999
2023/1/30,178.76,62.5,95.56,284.77,384.02,93.45,143,242.71,113.56,139.13,191.62
2023/1/31,179.41,62.99,96.24,289.04,389.67,94.19,144.29,247.81,116.01,139.96001,195.37
2023/2/1,181.67,63.65,97.22,295.22,393.81,95.32,145.43,252.75,114.74,139.59,209.42999
2023/2/2,177.9,64.01,97.36,305.81,399.55,95.45,150.82,264.6,111.15,138.94,217.09
2023/2/3,173.46,63.34,96.25,300.38,395.3,94.02,154.5,258.35,111.92,141.09,211
2023/2/6,173.82,62.94,95.51,297.84,392.88,93.32,151.73,256.77,111.73,141.92,210.89
2023/2/7,173.98,63.16,95.2,304.01,398.02,92.58,154.65,267.56,114.92,143.64999,221.73
2023/2/8,174.41,62.89,95.29,298.6,393.67,93.02,151.92,266.73,113.92,142.64,222.05
2023/2/9,173.03,62.49,94.49,295.96,390.26,92.13,150.87,263.62,114.35,140.42,223.37
2023/2/10,173.36,62.01,93.83,294.02,391.17,91.1,151.01,263.1,119.17,141.03999,212.64999
2023/2/13,172.48,62.16,94.18,298.73,395.76,91.87,153.85,271.32,117.8,142.57001,217.88
2023/2/14,172.61,62.18,93.94,300.94,395.58,91.66,153.2,272.17,116.42,143.2,229.71001
2023/2/15,170.89,62.08,93.59,303.24,396.86,90.8,155.33,269.32,116.07,143.8,227.64
2023/2/16,170.75,61.58,92.84,297.55,391.4,89.52,153.71,262.15,115.73,141.82001,220.02
2023/2/17,171.26,61.82,93.2,295.45,390.42,90.21,152.55,258.06,111.28,142.24001,213.88
2023/2/21,170.62,60.87,91.88,288.46,382.59,88.46,148.48,252.67,111.17,139.63,206.55
2023/2/22,169.66,61.27,92.14,288.67,382.06,89.27,148.91,251.51,109.73,138.56,207.53999
2023/2/23,169.57,61.87,92.87,291.2,384.09,90.14,149.4,254.77,110.74,139.67,236.64
2023/2/24,168.35,61.5,92.17,286.32,379.99,88.97,146.71,249.22,110.75,140.92999,232.86
2023/2/27,169.01,61.92,92.19,288.37,381.28,89.22,147.92,250.16,110.55,142.16,235.00999
2023/2/28,169.78,61.8,92.23,288,379.87,89.62,147.41,249.42,109.91,143.35001,232.16
2023/3/1,170.76,61.62,91.65,285.68,378.42,88.66,145.31,246.27,110.89,142.55,226.98
2023/3/2,170.66,61.7,91.73,288.05,381.36,87.87,145.91,251.11,111.4,141.07001,233.14
2023/3/3,172.49,62.33,92.77,294,387.48,90,151.03,255.29,112.81,143.66,238.89999
2023/3/6,171.62,62.33,92.52,294.34,387.74,89.31,153.83,256.87,113.81,142.82001,235.53999
2023/3/7,168.62,61.89,92.26,290.73,381.8,89.85,151.6,254.15,111.61,138.62,232.88
2023/3/8,168.54,61.6,92.11,292.18,382.42,89.94,152.87,253.7,109.98,137.8,241.81
2023/3/9,170.2,61.26,92.02,287.11,375.37,90.16,150.59,252.32,109.13,130.34,234.36
2023/3/10,173.87,61.27,93.34,283.08,369.95,93.27,148.5,248.59,107.78,133.64999,229.64999
2023/3/13,177.86,60.93,93.42,285.18,369.42,93.48,150.47,253.92,106.54,131.25,229.66
2023/3/14,176.83,61.37,93.14,291.74,375.53,91.95,152.59,260.79,106.94,134.62,240.63
2023/3/15,178.21,61.17,94.03,293.27,373.18,93.72,152.99,265.44,101.62,128.25999,242.28
2023/3/16,178.57,61.57,93.89,301,379.73,92.99,155.85,276.2,101.03,130.75,255.41
2023/3/17,183.77,61.21,94.36,299.57,375.29,94.38,155,279.43,99.84,125.81,257.25
2023/3/20,183.84,61.04,94.08,300.64,378.9,93.55,157.4,272.23,102.45,127.14,259
2023/3/21,180.37,61.71,94.54,304.93,383.87,92.75,159.28,273.78,107.04,130.55,261.98999
2023/3/22,183.44,61.77,95.09,300.78,377.33,93.99,157.83,272.29,104.59,127.18,264.67999
2023/3/23,185.74,61.52,95.36,304.35,378.35,93.99,158.93,277.66,103.41,126.84,271.91
2023/3/24,183.65,61.4,95.66,305.47,380.83,94.38,160.25,280.57,103.53,124.91,267.79001
2023/3/27,181.95,61.25,94.51,303.38,381.54,92.17,158.28,276.38,105.8,128.49001,265.31
2023/3/28,183.44,61.22,94.35,301.77,380.69,92.34,157.65,275.23,107.12,128.88,264.10001
2023/3/29,182.53,61.98,94.79,307.27,386.22,92.15,160.77,280.51,108.96,129.14,269.84
2023/3/30,184.18,62.35,94.92,310.18,388.48,92.57,162.36,284.05,109.49,128.75,273.82999
2023/3/31,183.22,63.03,95.78,315.34,393.96,93.96,164.9,288.3,109.66,130.31,277.76999
2023/4/3,184.54,62.98,96.36,314.57,395.46,94.4,166.17,287.23,116.13,130.16,279.64999
2023/4/4,187.98,62.79,96.48,313.51,393.27,94.87,165.63,287.18,115.02,128.42,274.53
2023/4/5,187.83,62.44,96.8,310.41,392.24,95.86,163.76,284.34,116.99,127.61,268.81
2023/4/6,186.49,62.72,96.71,312.51,393.77,96.11,164.66,291.6,115.05,127.47,270.37
2023/4/10,185.11,62.66,96.26,312.33,394.17,94.56,162.03,289.39,114.54,127.89,275.79001
2023/4/11,186.28,62.79,96.23,310.33,394.28,94.76,160.8,282.83,115.35,128.52,271.69
2023/4/12,187.19,62.78,96.03,307.58,392.67,94.66,160.1,283.49,115.23,128.5,264.95001
2023/4/13,189.72,63.2,96.2,313.61,397.88,93.92,165.56,289.84,115.77,128.99001,264.63
2023/4/14,186.36,63.09,95.88,313.02,396.91,93.06,165.21,286.14,116.05,138.73,267.57999
2023/4/17,185.53,62.92,95.28,313.28,398.34,91.95,165.23,288.8,114.7,139.83,270.01999
2023/4/18,186.25,62.96,95.59,313.3,398.6,92.28,166.47,288.37,116.94,141.39999,276.67001
2023/4/19,185.36,62.71,95.12,313.16,398.53,92.19,167.63,288.45,116.57,141.22,279.31
2023/4/20,186.09,62.65,95.48,310.77,396.35,92.98,166.65,286.11,115.64,140.81,271.04001
2023/4/21,184.25,62.84,95.54,311.09,396.66,92.45,165.02,285.76,116.01,140.53999,271.19
2023/4/24,184.81,63.02,95.96,310.44,397.08,93.35,165.33,281.77,118.2,140.73,270.42001
2023/4/25,185.75,62.92,96.38,304.59,390.77,94.72,163.77,275.42,116.52,137.67,262.41
2023/4/26,184.74,62.68,95.96,306.43,389.12,93.71,163.76,295.37,115.45,135.23,269.56
2023/4/27,184.75,62.88,95.61,314.77,396.86,92.78,168.41,304.83,116.83,137.05,272.26001
2023/4/28,184.8,63.15,96.36,316.94,400.25,94.28,169.68,307.26,118.34,138.24001,277.48999
2023/5/1,183.97,62.86,94.8,316.57,399.85,91.56,169.59,305.56,114.67,141.2,289.10001
2023/5/2,187.52,62.8,95.95,313.81,395.35,93.84,168.54,305.41,110.1,138.92,282.10001
2023/5/3,189.11,62.77,96.1,311.76,392.64,94.37,167.45,304.4,107.93,135.98,278.01999
2023/5/4,190.44,62.59,95.84,310.66,389.86,93.43,165.79,305.41,106.04,134.12,275.62
2023/5/5,187.46,62.92,95.46,317.26,397.08,93.12,173.57,310.65,108.68,136.74001,286.79999
2023/5/8,187.69,62.75,94.78,318.05,397.18,91.82,173.5,308.65,109.11,137.07001,291.51001
2023/5/9,189.02,62.59,94.74,316.03,395.44,91.49,171.77,307,109.14,136.41,285.70999
2023/5/10,188.75,62.96,95.49,319.47,397.29,92.38,173.55,312.31,107.74,136.48,288.85001
2023/5/11,187.13,62.86,95.86,320.51,396.6,93.35,173.75,310.11,105.79,136.05,285.78
2023/5/12,186.81,62.64,95.27,319.37,396.08,92.57,172.57,308.97,105.78,134.10001,283.39999
2023/5/15,187.21,62.62,94.76,321.09,397.44,91.61,172.07,309.46,105.07,135.23,289.53
2023/5/16,184.87,62.18,94.28,321.46,394.79,91.34,172.07,311.74,102.52,134.32001,292.13
2023/5/17,184.23,62.35,94.27,325.35,399.58,91.07,172.69,314,104.82,138.45,301.78
2023/5/18,181.84,62.38,93.88,331.39,403.43,90.4,175.05,318.52,105.77,139.5,316.78
2023/5/19,183.64,62.45,93.76,330.65,402.84,89.76,175.16,318.34,106.26,139.17999,312.64001
2023/5/22,183.21,62.73,93.73,331.76,403,89.44,174.2,321.18,104.97,138.03,311.76001
2023/5/23,183.43,62.4,93.92,327.55,398.48,89.7,171.56,315.26,106.4,136.59,306.88
2023/5/24,181.95,61.96,93.55,325.87,395.59,89.25,171.84,313.85,107.59,135.34,305.38
2023/5/25,180.2,61.92,93.25,333.8,399.02,89.03,172.99,325.92,105.66,135.67,379.79999
2023/5/26,180.92,62.3,93.64,342.33,404.19,89.75,175.43,332.89,104.97,136.94,389.45999
2023/5/30,182.04,62.57,94.35,343.88,404.34,90.65,177.3,331.21,104.04,137.46001,401.10999
2023/5/31,182.32,62.38,94.65,341.92,402.1,91.44,177.25,328.39,102.18,135.71001,378.34
2023/6/1,183.76,62.75,94.94,345.87,405.92,91.79,180.09,332.58,103.36,137.58,397.70001
2023/6/2,181.05,63.07,94.69,348.47,411.79,90.79,180.95,335.4,105.76,140.47,393.26999
2023/6/5,182.14,63.02,94.48,348.71,411,90.62,179.58,335.94,105.29,139.09,391.70999
2023/6/6,182.34,63.12,94.67,348.66,411.9,91.15,179.21,333.68,106.15,139.34,386.54001
2023/6/7,180.15,62.78,93.82,342.74,410.47,89.8,177.82,323.38,108.53,140.69,374.75
2023/6/8,182.53,63.17,94.45,346.99,412.95,90.85,180.57,325.26,108.19,140.73,385.10001
2023/6/9,182.04,63.19,94.2,348.32,413.7,90.73,180.96,326.79,107.39,141.00999,387.70001
2023/6/12,181.88,63.12,94.5,354.21,417.45,90.99,183.79,331.85,106.42,141,394.82001
2023/6/13,180.54,63.2,94.08,356.93,420.2,90.09,183.31,334.29,106.44,142.02,410.22
2023/6/14,180.64,63.22,94.37,359.52,420.7,90.82,183.95,337.34,105.16,141.49001,429.97
2023/6/15,181.91,63.53,95.19,363.81,425.92,91.69,186.01,348.1,105.89,143.09,426.53
2023/6/16,181.63,63.37,95.02,361.52,424.47,91.33,184.92,342.33,105.13,143.25999,426.92001
2023/6/20,179.75,63.2,95.37,361,422.26,91.96,185.01,338.05,102.72,142.53,438.07999
